"Customer_ID";"Recency";"Frequency";"Monetary";"Avg_Order_Value";"Session_Count";"Avg_Session_Duration";"Pages_Viewed";"Clicks";"Campaign_Response";"Wishlist_Adds";"Cart_Abandon_Rate";"Returns";"Segment_Label"
"CUST00328";46;13;273;113;32;10.337;27;541;0;9;15.849;9;"Copper"
"CUST00329";27;38;985;191;41;10.183;25;1055;0;18;18.295;1;"Silver"
"CUST00330";22;42;3927;272;72;21.666;67;2503;1;36;12.067;7;"Gold"
"CUST00331";42;29;601;178;69;10.498;24;645;1;11;12.371;13;"Silver"
"CUST00332";32;18;210;98;10;6.136;23;695;0;17;25.801;0;"Copper"
"CUST00333";5;53;7178;312;129;38.423;68;4262;0;89;8.506;3;"Platinum"
"CUST00334";11;44;4227;163;86;27.485;43;1098;1;30;14.402;7;"Gold"
"CUST00335";10;53;8487;336;179;20.343;69;3225;0;71;9.805;2;"Platinum"
"CUST00336";9;91;5391;342;131;32.746;53;4845;0;70;3.214;2;"Platinum"
"CUST00337";162;5;62;29;4;6.239;10;195;1;3;36.468;21;"Iron"
"CUST00338";88;16;181;113;35;6.86;10;766;0;5;22.134;6;"Copper"
"CUST00339";28;16;854;151;47;16.344;20;759;0;29;19.759;13;"Silver"
"CUST00340";8;89;5900;275;162;23.497;74;2465;0;95;1.505;4;"Platinum"
"CUST00341";59;36;1078;153;51;10.423;31;863;0;16;12.461;4;"Silver"
"CUST00342";45;22;1163;189;50;16.014;34;633;0;37;15.067;4;"Silver"
"CUST00343";26;53;4491;180;106;27.255;32;1605;0;36;7.729;2;"Gold"
"CUST00344";45;37;1777;114;43;12.272;46;897;0;38;17.581;5;"Silver"
"CUST00345";42;37;833;119;42;18.625;22;672;0;11;11.641;7;"Silver"
"CUST00346";77;12;464;117;27;8.014;24;248;1;14;27.534;5;"Copper"
"CUST00347";64;7;298;94;22;5.321;23;548;0;18;21.547;15;"Copper"
"CUST00348";10;62;8811;341;199;33.096;72;3846;1;91;6.923;0;"Platinum"
"CUST00349";36;39;1754;151;47;18.668;43;1290;1;30;16.683;9;"Silver"
"CUST00350";37;18;261;51;14;11.538;13;653;0;7;28.282;12;"Copper"
"CUST00351";27;16;1664;164;35;13.82;49;1166;0;39;15.105;9;"Silver"
"CUST00352";146;0;87;24;2;1.407;5;66;0;1;23.065;9;"Iron"
"CUST00353";35;12;489;101;24;6.403;25;206;0;5;19.782;12;"Copper"
"CUST00354";24;55;3310;241;101;25.392;59;1630;1;53;12.903;7;"Gold"
"CUST00355";6;54;9370;382;176;39.222;63;2317;0;98;8.68;4;"Platinum"
"CUST00356";34;17;409;98;12;8.943;23;630;0;15;20.457;14;"Copper"
"CUST00357";12;55;6088;224;115;39.92;83;4512;1;86;3.564;4;"Platinum"
"CUST00358";57;10;1741;118;59;16.501;33;1280;0;36;11.702;8;"Silver"
"CUST00359";107;9;5;43;19;2.792;6;179;0;3;27.168;9;"Iron"
"CUST00360";29;27;1405;172;57;13.881;20;1079;0;19;11.094;6;"Silver"
"CUST00361";39;15;1832;197;31;17.265;46;669;0;33;12.369;12;"Silver"
"CUST00362";65;6;175;98;18;10.292;23;245;0;6;25.886;6;"Copper"
"CUST00363";35;26;1769;190;36;17.288;27;714;0;24;18.698;5;"Silver"
"CUST00364";31;24;1451;194;38;17.468;38;806;1;34;12.878;5;"Silver"
"CUST00365";62;2;82;38;9;9.629;14;143;0;0;24.129;2;"Iron"
"CUST00366";42;20;1085;149;65;11.434;49;1296;0;30;10.647;9;"Silver"
"CUST00367";143;4;19;23;12;9.612;13;73;0;0;27.032;17;"Iron"
"CUST00368";110;7;2;35;13;3.915;13;249;1;1;22.785;24;"Iron"
"CUST00369";15;51;2112;261;106;18.936;33;2539;0;58;14.319;3;"Gold"
"CUST00370";5;70;5623;284;103;24.554;75;3655;1;58;4.796;4;"Platinum"
"CUST00371";27;40;3112;191;94;23.572;64;2329;1;37;6.827;6;"Gold"
"CUST00372";3;89;6004;321;176;37.127;78;4856;1;54;2.477;0;"Platinum"
"CUST00373";6;89;8880;208;107;39.684;89;4242;1;83;1.976;3;"Platinum"
"CUST00374";47;18;257;115;22;14.341;29;536;0;13;25.144;4;"Copper"
"CUST00375";7;67;8185;300;144;27.123;51;2579;1;73;1.643;1;"Platinum"
"CUST00376";59;25;1952;192;65;17.859;28;773;1;35;15.672;0;"Silver"
"CUST00377";52;6;297;76;14;8.357;11;217;0;14;21.47;11;"Copper"
"CUST00378";1;62;9539;369;190;33.114;51;3825;1;56;2.311;0;"Platinum"
"CUST00379";41;17;175;68;18;10.487;27;494;1;16;29.821;14;"Copper"
"CUST00380";13;65;2832;247;106;26.516;67;2323;0;50;11.373;3;"Gold"
"CUST00381";14;62;4356;155;96;21.892;34;1985;1;42;7.201;1;"Gold"
"CUST00382";88;8;158;59;22;6.428;24;640;0;12;29.026;12;"Copper"
"CUST00383";37;9;209;94;36;9.916;18;746;1;9;28.693;5;"Copper"
"CUST00384";121;7;84;27;13;5.1;10;230;0;3;27.611;10;"Iron"
"CUST00385";61;17;306;67;16;12.051;20;431;1;12;23.922;2;"Copper"
"CUST00386";34;18;454;70;24;8.47;27;425;0;8;18.524;13;"Copper"
"CUST00387";20;42;4462;252;69;22.069;54;2179;1;35;6.921;7;"Gold"
"CUST00388";25;48;4637;216;107;16.669;59;2278;0;48;7.373;2;"Gold"
"CUST00389";38;11;465;99;18;9.454;18;376;1;6;27.223;14;"Copper"
"CUST00390";32;6;283;117;11;10.543;11;453;1;10;19.807;5;"Copper"
"CUST00391";141;3;18;36;12;2.454;7;271;0;2;34.01;18;"Iron"
"CUST00392";45;37;1847;194;45;12.434;25;675;1;18;17.012;2;"Silver"
"CUST00393";55;28;1075;118;41;19.912;44;1239;0;19;19.841;13;"Silver"
"CUST00394";34;5;206;70;31;7.627;15;570;1;18;28.299;19;"Copper"
"CUST00395";56;25;1396;118;32;13.481;24;1156;1;10;12.164;8;"Silver"
"CUST00396";86;6;31;28;9;1.575;5;255;0;1;34.517;22;"Iron"
"CUST00397";130;0;81;16;19;9.458;12;107;0;2;28.568;15;"Iron"
"CUST00398";42;37;1134;175;69;14.819;47;857;1;33;18.858;13;"Silver"
"CUST00399";63;8;437;51;10;9.053;18;674;0;16;27.324;11;"Copper"
"CUST00400";59;19;442;114;18;6.053;15;682;0;15;15.861;5;"Copper"
"CUST00401";10;69;4439;251;76;17.984;62;2166;1;50;11.837;1;"Gold"
"CUST00402";94;8;58;25;12;7.716;2;262;1;4;42.402;19;"Iron"
"CUST00403";59;26;520;159;68;14.83;46;1373;1;31;18.737;6;"Silver"
"CUST00404";37;18;317;73;17;13.928;24;381;0;10;17.154;15;"Copper"
"CUST00405";43;13;1008;162;45;14.497;45;1104;1;38;11.044;5;"Silver"
"CUST00406";107;3;33;11;11;6.785;2;98;0;3;24.325;4;"Iron"
"CUST00407";29;26;1699;172;53;19.72;48;1455;0;25;13.191;14;"Silver"
"CUST00408";11;56;9204;267;177;24.212;59;3963;1;72;0.723;4;"Platinum"
"CUST00409";67;4;13;16;6;9.1;14;194;0;1;31.198;12;"Iron"
"CUST00410";14;58;6153;274;180;36.99;68;2294;1;54;2.85;1;"Platinum"
"CUST00411";43;38;610;171;55;18.631;20;655;0;24;11.686;9;"Silver"
"CUST00412";157;5;48;14;4;2.162;4;284;0;0;32.906;5;"Iron"
"CUST00413";82;7;62;11;14;3.222;9;224;0;2;24.54;19;"Iron"
"CUST00414";49;22;1020;164;67;13.17;46;1390;1;36;10.847;9;"Silver"
"CUST00415";78;9;147;94;31;6.693;23;679;1;18;17.823;13;"Copper"
"CUST00416";43;34;1072;145;64;12.063;29;800;0;20;18.279;13;"Silver"
"CUST00417";11;63;2316;162;92;29.076;36;2449;0;42;12.301;1;"Gold"
"CUST00418";53;25;1753;100;60;19.548;47;884;0;35;14.646;12;"Silver"
"CUST00419";62;11;408;66;34;12.906;15;230;0;12;15.403;11;"Copper"
"CUST00420";36;17;112;53;27;12.682;21;264;1;6;20.072;7;"Copper"
"CUST00421";61;8;372;83;12;14.955;19;607;0;6;26.528;6;"Copper"
"CUST00422";62;5;188;76;10;12.566;26;422;0;8;29.905;15;"Copper"
"CUST00423";12;62;9721;317;113;39.553;83;3892;0;64;5.967;0;"Platinum"
"CUST00424";50;23;1064;142;67;11.233;27;1187;0;25;14.242;8;"Silver"
"CUST00425";6;77;6539;337;150;33.054;96;2927;0;58;6.385;3;"Platinum"
"CUST00426";40;24;949;158;64;10.347;42;855;0;10;15.17;8;"Silver"
"CUST00427";36;23;1572;164;52;19.63;44;915;0;34;10.281;11;"Silver"
"CUST00428";158;0;31;16;18;7.545;5;107;0;2;24.391;6;"Iron"
"CUST00429";56;32;1854;173;50;16.008;28;1364;0;17;18.759;13;"Silver"
"CUST00430";13;56;4834;159;115;18.808;69;2932;1;41;5.443;5;"Gold"
"CUST00431";17;44;2204;278;113;28.233;30;1010;0;69;14.51;2;"Gold"
"CUST00432";73;10;255;80;32;12.86;19;311;0;10;15.579;19;"Copper"
"CUST00433";43;18;253;111;36;12.242;13;553;1;7;23.951;15;"Copper"
"CUST00434";27;58;4746;199;64;25.806;58;1379;1;32;14.218;2;"Gold"
"CUST00435";8;51;5064;389;190;22.784;98;3250;1;87;8.047;4;"Platinum"
"CUST00436";50;9;211;80;25;6.037;11;342;0;14;21.237;15;"Copper"
"CUST00437";5;93;7718;269;113;27.162;65;3048;0;87;3.098;1;"Platinum"
"CUST00438";80;12;334;113;34;7.859;27;788;0;15;29.232;0;"Copper"
"CUST00439";42;18;296;67;23;5.229;16;761;0;5;27.761;18;"Copper"
"CUST00440";11;82;9222;399;132;38.344;68;2296;1;91;5.065;2;"Platinum"
"CUST00441";1;69;9711;379;111;28.921;59;3731;1;55;7.622;4;"Platinum"
"CUST00442";141;2;85;43;3;7.838;3;203;0;0;21.206;13;"Iron"
"CUST00443";50;19;715;184;37;12.847;21;1354;0;28;18.416;7;"Silver"
"CUST00444";33;10;880;176;32;10.309;25;1446;0;30;18.62;3;"Silver"
"CUST00445";34;6;189;59;17;12.504;12;761;0;14;16.116;12;"Copper"
"CUST00446";135;2;17;30;12;9.206;1;215;0;0;37.212;10;"Iron"
"CUST00447";130;7;25;39;1;8.375;5;182;0;2;36.204;9;"Iron"
"CUST00448";52;18;212;79;12;11.057;19;652;1;14;17.862;15;"Copper"
"CUST00449";20;15;700;159;34;14.09;29;1301;0;34;14.321;9;"Silver"
"CUST00450";9;58;9349;394;114;38.68;87;3043;1;86;0.193;0;"Platinum"
"CUST00451";66;12;400;82;16;7.235;14;726;0;13;21.09;17;"Copper"
"CUST00452";26;31;1901;149;48;14.737;27;1184;1;33;11.818;6;"Silver"
"CUST00453";20;31;1179;152;31;16.073;43;1317;1;29;15.93;2;"Silver"
"CUST00454";79;2;17;29;7;6.658;8;224;1;1;25.607;5;"Iron"
"CUST00455";22;33;4448;246;64;29.349;53;2488;1;69;11.946;2;"Gold"
"CUST00456";30;21;1920;163;37;16.889;47;1397;1;25;18.269;11;"Silver"
"CUST00457";10;52;9035;333;186;31.255;52;2393;1;63;3.027;2;"Platinum"
"CUST00458";47;30;1943;123;67;12.825;38;544;0;38;14.673;5;"Silver"
"CUST00459";2;82;6322;358;134;32.92;96;2486;1;66;2.163;4;"Platinum"
"CUST00460";13;51;3744;171;76;19.285;46;1327;1;59;8.7;5;"Gold"
"CUST00461";13;64;2707;283;85;18.366;40;1805;1;48;5.601;9;"Gold"
"CUST00462";85;13;386;106;28;9.095;18;414;1;19;27.607;14;"Copper"
"CUST00463";80;6;333;112;28;12.002;29;383;0;7;16.044;16;"Copper"
"CUST00464";21;28;1566;156;39;13.491;43;568;0;21;10.304;6;"Silver"
"CUST00465";97;2;72;35;14;2.267;9;271;0;0;49.867;3;"Iron"
"CUST00466";59;15;1900;129;39;15.619;26;1175;0;16;19.298;3;"Silver"
"CUST00467";26;61;4618;239;85;21.914;64;1810;0;62;11.164;0;"Gold"
"CUST00468";169;7;14;40;16;6.158;6;200;0;3;27.697;13;"Iron"
"CUST00469";28;42;3848;204;77;29.381;67;2768;1;67;5.804;2;"Gold"
"CUST00470";79;8;74;26;16;9.829;14;236;0;2;35.532;16;"Iron"
"CUST00471";9;71;7277;226;120;34.098;76;4212;1;96;7.622;1;"Platinum"
"CUST00472";95;9;58;49;12;5.195;4;192;1;3;27.331;7;"Iron"
"CUST00473";7;53;6085;270;109;39.911;84;4686;1;78;8.272;2;"Platinum"
"CUST00474";170;7;75;15;9;2.365;13;202;0;2;36.224;16;"Iron"
"CUST00475";42;36;506;190;42;18.983;45;620;0;22;11.718;6;"Silver"
"CUST00476";60;0;13;26;3;9.549;7;50;0;1;42.135;14;"Iron"
"CUST00477";1;62;9678;336;162;35.361;96;4214;1;50;7.802;2;"Platinum"
"CUST00478";29;10;1590;148;56;14.28;44;841;0;11;14.758;12;"Silver"
"CUST00479";139;7;42;17;9;8.969;12;186;0;1;33.141;7;"Iron"
"CUST00480";42;20;1969;183;48;10.488;45;573;0;38;18.096;4;"Silver"
"CUST00481";63;17;263;66;25;13.458;27;284;1;19;18.608;14;"Copper"
"CUST00482";32;10;433;104;15;14.876;15;207;0;18;17.857;15;"Copper"
"CUST00483";38;33;1239;187;39;11.503;21;663;0;13;16.963;1;"Silver"
"CUST00484";36;19;441;81;20;5.556;10;618;1;16;21.656;18;"Copper"
"CUST00485";28;20;932;135;61;17.567;47;1448;1;39;19.383;10;"Silver"
"CUST00486";179;4;37;39;12;8.595;11;236;0;0;25.591;18;"Iron"
"CUST00487";7;89;6156;241;187;31.938;56;4058;1;79;3.66;2;"Platinum"
"CUST00488";29;61;4607;220;119;24.461;54;1108;1;53;11.056;3;"Gold"
"CUST00489";171;6;67;21;16;4.868;1;51;0;1;27.864;10;"Iron"
"CUST00490";141;7;88;48;13;4.94;12;90;0;4;38.392;18;"Iron"
"CUST00491";45;14;649;109;36;19.511;33;1026;1;23;16.333;6;"Silver"
"CUST00492";73;16;160;100;15;10.466;22;777;1;16;20.212;13;"Copper"
"CUST00493";18;48;3566;162;95;17.184;66;1322;1;69;14.943;2;"Gold"
"CUST00494";23;44;2031;298;60;22.098;52;2838;0;50;9.109;4;"Gold"
"CUST00495";28;29;1889;181;51;13.639;28;826;1;27;19.854;4;"Silver"
"CUST00496";24;32;656;146;66;15.851;41;1473;1;12;10.496;11;"Silver"
"CUST00497";25;37;1270;133;31;19.734;34;1199;0;26;15.618;1;"Silver"
"CUST00498";4;72;7914;236;140;20.799;82;4328;1;89;1.868;3;"Platinum"
"CUST00499";171;5;97;28;8;3.868;9;203;1;3;30.38;15;"Iron"
"CUST00500";130;1;55;30;0;5.717;9;294;0;2;49.703;14;"Iron"
"CUST00501";70;5;110;90;39;7.312;11;395;0;5;17.309;7;"Copper"
"CUST00502";24;29;1480;121;66;13.092;31;969;0;22;13.477;12;"Silver"
"CUST00503";22;22;1615;110;40;17.186;40;1402;0;23;14.88;0;"Silver"
"CUST00504";40;17;236;86;39;8.271;14;334;0;19;21.249;15;"Copper"
"CUST00505";80;9;145;108;15;6.739;12;203;1;6;26.412;11;"Copper"
"CUST00506";19;39;2043;267;107;16.736;53;1632;1;60;9.683;8;"Gold"
"CUST00507";123;7;97;27;11;7.118;9;153;0;0;25.515;15;"Iron"
"CUST00508";33;17;338;71;17;6.681;10;596;0;6;22.229;13;"Copper"
"CUST00509";70;6;85;45;16;1.41;14;283;0;1;45.429;10;"Iron"
"CUST00510";74;12;474;60;12;11.578;29;642;1;17;17.799;7;"Copper"
"CUST00511";64;5;439;106;25;5.171;26;770;0;11;24.466;6;"Copper"
"CUST00512";59;19;1505;174;63;18.377;47;999;0;24;12.52;11;"Silver"
"CUST00513";72;7;79;38;2;4.118;13;125;0;1;35.484;8;"Iron"
"CUST00514";118;7;48;41;5;8.013;7;137;0;3;25.536;6;"Iron"
"CUST00515";7;99;8437;306;191;32.774;73;2244;1;83;3.754;1;"Platinum"
"CUST00516";6;57;9516;206;189;32.812;79;2670;1;65;5.424;3;"Platinum"
"CUST00517";59;22;1816;177;45;10.231;31;1026;1;35;13.023;2;"Silver"
"CUST00518";73;8;218;119;19;10.385;10;282;0;6;28.135;3;"Copper"
"CUST00519";124;9;79;11;19;4.646;7;264;0;1;40.483;10;"Iron"
"CUST00520";19;43;4765;299;119;25.134;31;2958;1;48;8.921;2;"Gold"
"CUST00521";24;17;1712;199;36;11.24;33;723;0;21;10.12;13;"Silver"
"CUST00522";28;15;1588;164;49;14.717;45;799;0;39;16.36;12;"Silver"
"CUST00523";70;7;92;19;1;9.893;13;161;0;2;25.7;22;"Iron"
"CUST00524";34;19;128;97;25;8.546;25;684;0;8;23.697;9;"Copper"
"CUST00525";52;6;193;83;30;6.606;11;780;0;11;17.822;5;"Copper"
"CUST00526";37;26;1283;120;39;14.274;31;622;0;30;19.02;2;"Silver"
"CUST00527";59;17;550;108;59;14.917;27;927;0;13;17.719;13;"Silver"
"CUST00528";25;55;2376;250;82;19.123;46;1440;0;56;9.052;4;"Gold"
"CUST00529";3;88;5140;277;194;23.986;95;3075;1;63;9.443;3;"Platinum"
"CUST00530";169;8;45;37;1;1.152;11;229;0;1;49.069;4;"Iron"
"CUST00531";62;13;123;84;11;12.748;22;337;0;15;28.891;8;"Copper"
"CUST00532";136;3;22;39;10;5.868;5;92;1;1;41.917;24;"Iron"
"CUST00533";128;5;64;37;17;3.068;1;187;0;4;30.295;23;"Iron"
"CUST00534";33;20;1478;186;63;19.961;32;666;1;17;13.627;2;"Silver"
"CUST00535";57;8;447;109;21;8.079;26;363;0;14;22.615;8;"Copper"
"CUST00536";128;0;48;43;1;7.028;7;277;0;2;47.921;2;"Iron"
"CUST00537";88;6;102;105;24;8.591;29;462;0;6;25.25;12;"Copper"
"CUST00538";25;66;2194;196;107;27.533;50;1040;1;34;10.04;6;"Gold"
"CUST00539";47;26;1174;139;51;13.181;40;1360;0;12;10.428;1;"Silver"
"CUST00540";26;36;4205;168;114;21.299;37;1720;1;57;12.384;0;"Gold"
"CUST00541";99;2;28;29;19;9.379;14;189;0;0;26.008;3;"Iron"
"CUST00542";33;13;242;75;24;5.855;16;359;0;8;28.808;8;"Copper"
"CUST00543";23;42;2891;245;78;17.823;41;2225;0;42;5.077;5;"Gold"
"CUST00544";41;16;159;50;20;11.518;11;233;0;8;19.16;19;"Copper"
"CUST00545";75;8;445;78;32;8.921;24;508;0;8;26.041;12;"Copper"
"CUST00546";43;31;738;136;36;15.351;33;1335;0;23;12.506;13;"Silver"
"CUST00547";25;40;4716;291;73;20.066;42;1706;1;65;13.389;2;"Gold"
"CUST00548";45;16;103;104;24;14.522;25;438;1;8;29.974;16;"Copper"
"CUST00549";24;39;663;193;33;17.839;40;889;1;30;11.327;5;"Silver"
"CUST00550";41;18;479;61;33;9.019;28;623;0;9;22.532;2;"Copper"
"CUST00551";56;10;926;120;49;19.998;34;1156;0;39;10.423;1;"Silver"
"CUST00552";149;4;12;47;14;3.991;6;70;0;2;36.382;14;"Iron"
"CUST00553";31;18;1939;174;66;18.886;27;724;0;12;15.8;10;"Silver"
"CUST00554";52;23;500;137;56;15.66;29;703;1;11;12.511;11;"Silver"
"CUST00555";81;3;99;32;13;5.923;11;260;0;0;26.095;0;"Iron"
"CUST00556";38;13;998;169;44;18.673;20;523;0;20;16.351;0;"Silver"
"CUST00557";18;58;2414;247;77;16.554;69;1704;0;59;11.458;9;"Gold"
"CUST00558";11;54;8336;268;160;33.548;76;2195;1;82;8.073;0;"Platinum"
"CUST00559";53;11;260;68;11;8.025;12;472;0;7;25.755;6;"Copper"
"CUST00560";31;5;234;69;20;9.957;13;451;0;18;26.142;7;"Copper"
"CUST00561";79;8;206;65;12;13.656;11;641;0;7;20.455;4;"Copper"
"CUST00562";27;53;3017;182;69;22.312;62;1480;0;57;7.255;6;"Gold"
"CUST00563";19;43;2358;185;93;20.137;45;1744;0;54;9.699;7;"Gold"
"CUST00564";4;97;6885;283;117;31.094;85;2965;1;96;3.427;2;"Platinum"
"CUST00565";25;31;1293;184;53;14.913;31;632;1;31;14.659;6;"Silver"
"CUST00566";54;35;1997;102;58;10.699;47;970;0;15;14.459;5;"Silver"
"CUST00567";53;26;1334;145;63;12.167;47;553;1;19;11.097;8;"Silver"
"CUST00568";40;22;1533;174;33;14.41;49;1267;0;29;16.403;2;"Silver"
"CUST00569";162;6;32;17;0;9.864;14;275;0;1;39.531;21;"Iron"
"CUST00570";40;24;723;174;43;18.193;21;688;1;26;19.225;10;"Silver"
"CUST00571";27;33;1540;168;41;17.617;37;781;0;15;15.966;9;"Silver"
"CUST00572";78;17;445;90;24;9.302;26;252;0;19;19.728;12;"Copper"
"CUST00573";35;11;1056;117;64;11.59;32;998;0;27;13.87;2;"Silver"
"CUST00574";86;19;263;117;33;13.052;16;407;0;9;22.855;3;"Copper"
"CUST00575";155;7;24;37;18;5.692;10;282;0;4;43.066;0;"Iron"
"CUST00576";122;2;20;39;10;3.187;13;106;0;4;26.066;21;"Iron"
"CUST00577";17;33;2358;178;118;17.36;38;2142;1;32;10.464;3;"Gold"
"CUST00578";70;0;25;23;15;8.746;4;59;0;4;39.171;8;"Iron"
"CUST00579";34;18;1594;189;53;19.698;39;1387;1;25;18.299;2;"Silver"
"CUST00580";12;61;3255;157;117;29.426;42;2256;1;45;5.173;2;"Gold"
"CUST00581";53;15;1902;132;44;17.126;26;562;0;34;12.608;0;"Silver"
"CUST00582";166;3;15;44;5;6.244;13;274;0;1;40.122;14;"Iron"
"CUST00583";28;35;758;199;34;18.323;39;1144;0;34;12.98;13;"Silver"
"CUST00584";33;31;1679;193;48;14.094;39;982;1;20;17.523;8;"Silver"
"CUST00585";53;10;372;77;27;11.506;18;721;0;6;27.72;10;"Copper"
"CUST00586";20;40;2800;195;60;21.026;52;2272;1;30;11.482;5;"Gold"
"CUST00587";4;50;6225;262;114;35.712;78;4733;1;96;3.921;0;"Platinum"
"CUST00588";25;45;2867;190;60;28.151;49;2988;1;63;9.343;1;"Gold"
"CUST00589";11;45;3248;293;94;17.434;46;1131;1;54;7.331;7;"Gold"
"CUST00590";20;54;4083;159;108;18.197;48;1529;1;57;11.443;8;"Gold"
"CUST00591";21;63;4000;182;82;25.488;31;1741;1;45;7.684;6;"Gold"
"CUST00592";69;14;137;84;32;6.521;19;341;1;19;20.926;7;"Copper"
"CUST00593";19;48;4113;191;97;25.045;53;1351;1;67;10.977;6;"Gold"
"CUST00594";42;19;1580;178;52;10.492;44;1266;0;17;18.259;0;"Silver"
"CUST00595";93;5;68;49;2;6.62;14;128;0;0;31.926;18;"Iron"
"CUST00596";56;27;732;132;57;19.224;35;508;1;36;18.291;12;"Silver"
"CUST00597";41;10;459;97;14;11.319;26;356;0;14;23.295;19;"Copper"
"CUST00598";22;56;3469;223;91;26.782;32;2429;0;32;6.529;9;"Gold"
"CUST00599";16;62;2185;284;74;19.27;67;1026;0;36;10.568;4;"Gold"
"CUST00600";14;79;8079;282;102;23.03;85;3029;1;99;3.499;2;"Platinum"
"CUST00601";26;59;2460;188;111;24.287;41;1427;0;65;14.121;0;"Gold"
"CUST00602";26;32;2229;226;68;28.013;37;1720;0;57;14.571;8;"Gold"
"CUST00603";23;43;2749;233;104;21.863;63;2397;1;32;9.381;1;"Gold"
"CUST00604";11;81;7215;344;157;30.017;55;2785;1;74;2.281;4;"Platinum"
"CUST00605";13;49;3819;253;114;28.638;42;1143;1;60;11.299;0;"Gold"
"CUST00606";35;32;1176;151;39;10.762;31;1362;0;26;10.825;3;"Silver"
"CUST00607";15;57;2475;208;72;17.747;69;2848;0;31;5.072;8;"Gold"
"CUST00608";27;28;1654;172;42;11.907;44;551;0;32;14.598;14;"Silver"
"CUST00609";50;38;754;144;60;19.606;44;1449;0;23;18.861;0;"Silver"
"CUST00610";58;12;495;98;32;9.787;18;317;0;13;20.346;14;"Copper"
"CUST00611";9;61;7160;365;127;21.139;74;2430;1;99;9.914;0;"Platinum"
"CUST00612";89;12;422;102;27;14.043;26;611;0;19;22.912;5;"Copper"
"CUST00613";76;11;463;97;18;9.563;20;329;0;8;23.2;6;"Copper"
"CUST00614";6;71;6069;367;160;31.942;69;2539;1;50;6.707;0;"Platinum"
"CUST00615";81;1;79;49;5;4.549;1;196;1;1;30.466;11;"Iron"
"CUST00616";102;0;67;38;6;9.17;5;237;0;4;25.596;24;"Iron"
"CUST00617";6;77;8629;337;103;23.681;72;3370;1;87;8.739;4;"Platinum"
"CUST00618";12;64;2343;225;67;22.234;57;1333;1;47;14.423;5;"Gold"
"CUST00619";62;9;333;103;32;7.889;11;299;0;11;24.132;1;"Copper"
"CUST00620";64;18;348;90;11;9.254;20;712;0;15;18.023;18;"Copper"
"CUST00621";19;48;3001;290;107;18.969;37;2975;0;54;9.769;4;"Gold"
"CUST00622";27;67;4216;219;77;19.633;64;2370;1;39;9.283;8;"Gold"
"CUST00623";47;13;1445;198;64;14.632;39;1280;1;22;16.248;5;"Silver"
"CUST00624";23;34;1577;136;48;16.78;33;1362;0;13;16.334;2;"Silver"
"CUST00625";71;5;122;113;37;9.292;18;217;0;5;29.088;6;"Copper"
"CUST00626";44;27;710;152;41;14.014;20;632;1;16;12.4;1;"Silver"
"CUST00627";28;14;1258;103;58;13.607;43;672;0;31;14.899;1;"Silver"
"CUST00628";54;8;183;80;39;6.443;26;721;0;14;24.245;8;"Copper"
"CUST00629";6;66;9488;208;123;39.795;57;2109;1;73;8.2;2;"Platinum"
"CUST00630";20;35;3349;188;107;23.96;32;1951;0;64;10.496;0;"Gold"
"CUST00631";32;6;175;119;19;7.853;25;735;0;10;24.328;8;"Copper"
"CUST00632";80;2;33;42;15;2.9;3;201;0;2;23.276;10;"Iron"
"CUST00633";27;14;1447;172;50;17.931;23;619;0;29;10.197;1;"Silver"
"CUST00634";39;25;1822;109;59;10.709;44;882;0;20;10.51;14;"Silver"
"CUST00635";29;46;2258;195;99;21.08;39;1417;0;56;9.749;1;"Gold"
"CUST00636";34;14;1865;144;60;19.492;49;641;1;13;17.049;14;"Silver"
"CUST00637";33;38;1038;184;38;10.606;45;1090;0;34;14.167;10;"Silver"
"CUST00638";17;32;3640;160;110;28.323;46;1445;1;46;5.64;5;"Gold"
"CUST00639";15;36;3933;160;71;24.237;34;1639;0;44;5.478;8;"Gold"
"CUST00640";49;33;1994;172;32;19.168;35;1338;0;25;15.123;1;"Silver"
"CUST00641";10;56;9430;295;127;26.496;65;2665;1;72;7.986;0;"Platinum"
"CUST00642";51;38;1014;107;31;18.803;38;804;0;38;16.192;8;"Silver"
"CUST00643";15;63;3054;268;71;29.407;45;2560;0;53;6.135;1;"Gold"
"CUST00644";35;13;1151;148;62;16.797;37;553;1;36;12.773;13;"Silver"
"CUST00645";11;53;4646;154;103;19.1;53;2443;1;35;5.73;3;"Gold"
"CUST00646";133;3;64;30;7;7.199;3;160;0;0;34.864;12;"Iron"
"CUST00647";46;28;1512;112;53;13.392;28;1262;0;20;17.735;0;"Silver"
"CUST00648";89;14;304;51;11;6.579;13;681;0;9;19.499;12;"Copper"
"CUST00649";73;18;182;90;19;8.923;21;239;0;8;17.735;11;"Copper"
"CUST00650";58;14;1747;105;43;18.734;33;639;0;31;14.593;7;"Silver"
"CUST00651";10;65;6459;225;107;21.466;78;2851;0;66;3.816;0;"Platinum"
"CUST00652";48;23;1540;112;58;14.166;33;1044;1;16;15.621;7;"Silver"
"CUST00653";33;24;1240;104;53;14.276;49;687;0;18;11.379;9;"Silver"
"CUST00654";55;6;263;57;27;9.901;26;375;0;5;18.655;17;"Copper"
"CUST00655";23;32;1351;135;60;18.363;22;761;0;16;11.059;3;"Silver"
"CUST00656";10;35;2023;186;104;19.36;53;1869;1;58;13.793;8;"Gold"
